ndc11,consumer_1,consumer_2,consumer_3,consumer_4,consumer_5,first_reference,second_reference,name,metadata
00006-0749-54,PillProjectDisc76/images/CSQ6W1-BLUTW655XBL9SIOOSU1V77VP.JPG,PillProjectDisc9/images/63WZLP53DXSSUTF9PTCZP891BWU0BZ.JPG,PillProjectDisc31/images/BE9LXZ3CT09B_SNFTVO5X6-EF_ZXAW0.JPG,PillProjectDisc36/images/BJ9N37KM4!LO91I8_85ZWHNUZLT6OSS.JPG,PillProjectDisc4/images/0TPZDXR!ZCV_J96DNK5-P5OS!UBYGO.JPG,PillProjectDisc1/images/!NQ6U9YZL_XUZQ43N436ZXPI6CI15X.JPG,PillProjectDisc43/images/BPISQBWX-Y!BJRTABUB60VL6476X9H3.JPG,ZOCOR 40 MG,"{'Shape': 'OVAL', 'Color': 'RED', 'Imprint': 'MSD;749', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '1'}"
00006-0952-54,PillProjectDisc20/images/B3UB2V4MS3Y-DUKM9DF53ET!IXEC11N.JPG,PillProjectDisc108/images/YBAWDG7X626L5FGMG0PWM2B3ADRWEZ.JPG,PillProjectDisc81/images/CX-6AE82BPTT7HEFYGH6G_YGHY2A2UM.JPG,PillProjectDisc14/images/B!PN-NXF!GIW9CQD-RPOR!_LG3EUA0X.JPG,PillProjectDisc73/images/CPM5P8X4IGRJE81YBHZJSO5TB7487RZ.JPG,PillProjectDisc85/images/DFXNOKB4M98W9!ZVCMO!UUDV8_M94P.JPG,PillProjectDisc89/images/GURTUK45V8Z5VDEP_!J448LC_-SM5Y.JPG,COZAAR 50 MG,"{'Shape': 'OVAL', 'Color': 'WHITE', 'Imprint': '952', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '2'}"
00006-0960-54,PillProjectDisc51/images/BX8CW9R_Z5!NMSPJ!W8R6E9E4DY6N!Y.JPG,PillProjectDisc14/images/B-2Q_W7!NL5KPFL0ZQST977ZH0254-0.JPG,PillProjectDisc67/images/CJDOM2O3AEQN_DCTLRVBV-EW04NHZDS.JPG,PillProjectDisc65/images/CH_93AW8_CGUUU1I60FTK1O2E022QNH.JPG,PillProjectDisc79/images/CV2IID0V9K5TW_HYC0CK-T46M37KUV3.JPG,PillProjectDisc102/images/T3XLWSMAJQWPC8JQN1RWU6NSXUD2SY.JPG,PillProjectDisc104/images/UU-LYRFXHG0_CYOAFVN2UK07L35IR!.JPG,COZAAR 100MG,"{'Shape': 'TEAR', 'Color': 'WHITE', 'Imprint': '960', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '1'}"
00007-3148-13,PillProjectDisc28/images/BC8QBX2GLT2LXJLGXJ5W4HEVNHIZ!0-.JPG,PillProjectDisc75/images/CRJCDAVK2VZOCY4G3TQW7X-KC42746H.JPG,PillProjectDisc5/images/2A6QAQVUO-XWIVY1PRI6HSWVHFR79A.JPG,PillProjectDisc1/images/!W6-!FZ_RL0-GXMANQZ-0O4CEGK!CH.JPG,PillProjectDisc94/images/LJXXPEKKXF4--6UURYRK-Y40MAQON!.JPG,PillProjectDisc56/images/C3NL385-R-LO28YJ3S-653CUEG_!Y1.JPG,PillProjectDisc70/images/CMO!IMRD6M61X!ZODK5PRNQGDS4CAT4.JPG,AVANDARYL,"{'Shape': 'TRIANGLE', 'Color': 'PINK', 'Imprint': 'gsk;8;2', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '1'}"
00007-3149-13,PillProjectDisc55/images/C0H052S22FYD!6RQBMXH7LY6H6-PL!Y.JPG,PillProjectDisc43/images/BPHB5GIB0MBMKGO7OR4!_AW!X7KWLQT.JPG,PillProjectDisc32/images/BFMONUYNJSA12K7IVKQKEC_HKHZL4AG.JPG,PillProjectDisc108/images/YXMSKK9ZFH5P5T4A9GTP3HF9OQWFB2.JPG,PillProjectDisc44/images/BQGMYP63RICME4XBD-DYPARDAU7TH4L.JPG,PillProjectDisc45/images/BRB_VFBNC6L20GYDDYFPI3Y0TPAP8Q-.JPG,PillProjectDisc92/images/JESI156P84GZRF0!2NXG48-T68!YLT.JPG,AVANDARYL,"{'Shape': 'TRIANGLE', 'Color': 'RED', 'Imprint': 'gsk;8;4', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '1'}"
00007-3151-13,PillProjectDisc13/images/9FUQ7IPXF3VPUZ6GD2JK4T!DQ6NANN.JPG,PillProjectDisc3/images/0I_Y65T!6FPTFC_YLIHWED86!MND-R.JPG,PillProjectDisc59/images/CCPPVK23HC0ZVCD3LSXO2F!S3R6ISBV.JPG,PillProjectDisc110/images/_QHL0EI26F15UAP2_IAC2OIHPOQ1I1.JPG,PillProjectDisc17/images/B11NCZT70DS!91W9NV4B!S9ISZ7BA4Z.JPG,PillProjectDisc70/images/CMIWCAM8T1N5Q!09ZF9_45AZTJCGNBP.JPG,PillProjectDisc9/images/63KZ1!QAP845OKOJ-JFD1RH8TMB1_7.JPG,AVANDARYL,"{'Shape': 'TRIANGLE', 'Color': 'YELLOW', 'Imprint': 'gsk;4;1', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '1'}"
00007-3164-18,PillProjectDisc42/images/BOOZ1Y8N088FMWDEEL9O-!C7F38V06-.JPG,PillProjectDisc56/images/C3P!8WW6UT26KTIWJL5SHXMBCYU!3-.JPG,PillProjectDisc94/images/M!X0X!HR79GVO9Y73O3R51GMA57O_Z.JPG,PillProjectDisc38/images/BLFAT_97GTCAZJYCZZP6NM43PYCWVFN.JPG,PillProjectDisc48/images/BUHKL697_-BV-1OK8MPZ-C-K7ARCCRH.JPG,PillProjectDisc5/images/1SME3SNNS!!G_KY2WMVZE-VZYJQ_U0.JPG,PillProjectDisc83/images/CY26L3GC6VCI-_BDK8Z9854TX_0ARJA.JPG,AVANDAMET 4/1000MG,"{'Shape': 'OVAL', 'Color': 'PINK', 'Imprint': 'gsk;4;1000', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '1'}"
00007-3370-61,PillProjectDisc54/images/BZYIQNL6!PIFYNG0FSQXUHMHXGMYHH1.JPG,PillProjectDisc80/images/CVKY3VC9KICQLV8GN3WN2J3TKIUIWGZ.JPG,PillProjectDisc51/images/BXWYZA9BUF3B_R8GRAYWBTXWVWJDHNE.JPG,PillProjectDisc16/images/B00IMKM15H!U!8Z9BFM!URF1ZS3TK80.JPG,PillProjectDisc81/images/CWZ9GWBAVI85PA6ZM!AHF3N1JT12WCT.JPG,PillProjectDisc38/images/BLRA8EPJMG23ECIR335EJJM7ZAJJ!S4.JPG,PillProjectDisc51/images/BX40HPBCBTDV8KVFJG7565MSFOS59AM.JPG,COREG CR,"{'Shape': 'CAPSULE', 'Color': ['WHITE', 'GREEN'], 'Imprint': 'GSK;Coreg;CR;10;mg', 'ImprintColor': 'BLACK', 'ImprintType': 'PRINTED', 'Score': '1'}"
00007-3371-61,PillProjectDisc66/images/CJ0TM3!!_3ZRBEFX77PT6S7E2LDKIIG.JPG,PillProjectDisc20/images/B3UFOSO!XIKLV!TMR_VFG1W8QH_P0P4.JPG,PillProjectDisc34/images/BHVC5B5VHX4ID9PUE!_Q6IQQVGJJJ2.JPG,PillProjectDisc15/images/B-K3SK_CETWFD!!JWZELCQ32J4Z263L.JPG,PillProjectDisc10/images/7-CQH50!C6-84RC7F72FW2!5JXO5BT.JPG,PillProjectDisc109/images/Z9U8GPD1DMSR64VFVLNZL96C-HBTID.JPG,PillProjectDisc91/images/J03E4KQAUTXSKDL0DRCLY!UBH94XD9.JPG,COREG CR,"{'Shape': 'CAPSULE', 'Color': ['WHITE', 'YELLOW'], 'Imprint': 'GSK;Coreg;CR;20;mg', 'ImprintColor': 'BLACK', 'ImprintType': 'PRINTED', 'Score': '1'}"
00007-3372-13,PillProjectDisc69/images/CLDLNLT06AE1XY6ABEJID4B8ZX46VZ7.JPG,PillProjectDisc56/images/C2VO5WQ_E-!YM2VGS7ZKW1B_0KNVHY.JPG,PillProjectDisc19/images/B39-FWXHIYGUJOIM7IW-3KT8WBJZ4OO.JPG,PillProjectDisc1/images/!AI6OB7JGJGRVNVE0JYQW!W0O33TZM.JPG,PillProjectDisc27/images/BBC1GMG172IE_TPYD_JVYGU9YZ2E6-8.JPG,PillProjectDisc5/images/23PSMK4X7_MP3A617RI-SF871YBF4_.JPG,PillProjectDisc70/images/CMHUJ8YS6RD-2QU352DTM_9R4L1VI1N.JPG,COREG CR CAP 40MG,"{'Shape': 'CAPSULE', 'Color': ['GREEN', 'YELLOW'], 'Imprint': 'GSK;Coreg;CR;40;mg', 'ImprintColor': 'BLACK', 'ImprintType': 'PRINTED', 'Score': '1'}"
00007-3373-13,PillProjectDisc103/images/TPQQ8NUNPE8CFWD65S9Z0G-0TIJFPI.JPG,PillProjectDisc106/images/W7OYIXBHWRJJWQ7K144VL6Z-H7W7A9.JPG,PillProjectDisc5/images/24KG6WSQ7P1480VQQPQPK-J!JYVPB!.JPG,PillProjectDisc21/images/B5TL6RLW3LU3LQH-BW0-MNBYL6PXP5C.JPG,PillProjectDisc23/images/B7GV6BBC5TBUQ7BU-QUV!56EGKGO3P8.JPG,PillProjectDisc110/images/_RKL91ABCW1D84NRAF2P8R_K4VQI6G.JPG,PillProjectDisc62/images/CFAW1DPJS7T!OFL6-7E1IHFUCNSG-87.JPG,COREG CR CAP 80MG,"{'Shape': 'CAPSULE', 'Color': 'WHITE', 'Imprint': 'GSK;COREG;CR;80;mg', 'ImprintColor': 'BLACK', 'ImprintType': 'PRINTED', 'Score': '1'}"
00007-4139-20,PillProjectDisc66/images/CJ7HWPY0KRA68RIC_OO5PDHBOH2FCDU.JPG,PillProjectDisc11/images/7JK9GFO2IWLU-ZJAT8RNKFI26!37IX.JPG,PillProjectDisc96/images/N!PITQ!1ASW9PQC3YYZD1SW_UM_CFX.JPG,PillProjectDisc45/images/BS5297_1JLPPXT443LWM99JT1KDQ4I7.JPG,PillProjectDisc3/images/0B6QUB-E_CU9RP0JEPY_1NHP28ZMRU.JPG,PillProjectDisc26/images/B9SD!BAGRA8T68J0Q262U!CXFXFLWOS.JPG,PillProjectDisc58/images/CB6YFD8KXK_6HLFT2JZZSHEI7R98YFV.JPG,COREG,"{'Shape': 'OVAL', 'Color': 'WHITE', 'Imprint': '39;SB', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '1'}"
00007-4140-20,PillProjectDisc40/images/BMO54A!8_K!H12A5IGFSW6TTDE-ZP4E.JPG,PillProjectDisc91/images/IQLX!WW8JH2I8YR5_W9T7HUSE6-I55.JPG,PillProjectDisc80/images/CVTH1R303UKGB3J7Q80KWWX-XJ3SV63.JPG,PillProjectDisc50/images/BWNU22SBXX0Y5H1QVQW9DW4KFPZ5FJ0.JPG,PillProjectDisc19/images/B3MQ305T!X6R_F2Y56T341BCRRL73VD.JPG,PillProjectDisc13/images/9EYIBC256VZINM7WDUH2H960F509UN.JPG,PillProjectDisc86/images/EE9MA9PZ5F9ZV9KRYN2N!XTHYTB69K.JPG,COREG,"{'Shape': 'OVAL', 'Color': 'WHITE', 'Imprint': '4140;SB', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '1'}"
00007-4141-20,PillProjectDisc89/images/H6UE1!69J_9ZHNI46WN347FHEBGRIY.JPG,PillProjectDisc46/images/BSJSA32DI-BCYPGC2AH09WY8-QC3L_0.JPG,PillProjectDisc1/images/!KYNLWQ8KTFS0UAH5Z1PXD9W5X7QJE.JPG,PillProjectDisc1/images/!L-2PHPZHCQZB_SQ8TVD6I1PH1LPCE.JPG,PillProjectDisc23/images/B7KGAWFK258DCFUMDSMYU4HYMXYHMCR.JPG,PillProjectDisc10/images/6IUX5ZCO8B958WBYR8QMZXBC_Q5KBD.JPG,PillProjectDisc89/images/H30E-Q9C8O-HZWXAG4G88DSP1Q3FVY.JPG,COREG,"{'Shape': 'OVAL', 'Color': 'WHITE', 'Imprint': '4141;SB', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '1'}"
00007-4142-20,PillProjectDisc59/images/CCBG3SMN3!05_DUI!PDP9W2NIE_C2KV.JPG,PillProjectDisc103/images/UB1B5T-U8YS5UB6493S_-X2YNI5RRB.JPG,PillProjectDisc70/images/CMSBRJE3PU7YP_R7C6UDE-9W-I9IHFZ.JPG,PillProjectDisc12/images/98PHQ940EF!XDIRR4UYPYY9545!VQ5.JPG,PillProjectDisc15/images/B-Q1V8PCZLOKQQHD6LIXJE858C8_VYP.JPG,PillProjectDisc31/images/BESFJOFBF2Q59ERVPXREJ7CJL65W!C0.JPG,PillProjectDisc37/images/BK0B06RQMFCNK32FBNU!TQ6ZZS03B!T.JPG,COREG,"{'Shape': 'OVAL', 'Color': 'WHITE', 'Imprint': '4142;SB', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '1'}"
00007-4471-20,PillProjectDisc12/images/8YZ1P5UYSH-YGH5ODDM8UF8DGCB-Y9.JPG,PillProjectDisc80/images/CVWGTO3T0Z234ALQ2ACHHUPLURTU9UD.JPG,PillProjectDisc107/images/XXYD!F-VGH57MA0SFM15S9W7PL_FD3.JPG,PillProjectDisc64/images/CGLVT04_!3LDL5Z5LFQT3P9O!6S2SE_.JPG,PillProjectDisc77/images/CTG!LQPFI7G06MCE32H!WAKMG9HYTXI.JPG,PillProjectDisc88/images/G-A24Q8QTAVSAC97YLE-06Q-1WX5R8.JPG,PillProjectDisc96/images/NEE4D_8YXZ8JQLEGMFCL5DGE0J3JBX.JPG,PARNATE,"{'Shape': 'ROUND', 'Color': 'RED', 'Imprint': 'PARNATE;SB', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '1'}"
00007-4640-13,PillProjectDisc44/images/BQX_39L06-FSUH2QEO89I!ICHA5S7MG.JPG,PillProjectDisc106/images/WDZ!Q6F0JJ3UM1DL1PM8_WEHQX6ZDG.JPG,PillProjectDisc33/images/BGGT28N8EHI6N6SRKWMT1FYZ9V4YVZW.JPG,PillProjectDisc97/images/OJ2P-C267G9!WLL!MSL2VZ9D_T5CHV.JPG,PillProjectDisc42/images/BP0C3SELD6VO67!GZPIGM-V6K5K9MGY.JPG,PillProjectDisc31/images/BEDVF7VELITMEFBR39H3OAOJUOOPZZ1.JPG,PillProjectDisc89/images/H5C1GTMB6!NO95BDEEM0Z8SUURB68L.JPG,PROMACTA TABLETS,"{'Shape': 'ROUND', 'Color': 'ORANGE', 'Imprint': 'GS;NX3;25', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '1'}"
00007-4641-13,PillProjectDisc55/images/C0L8_6MO98JAZVD3I2W66I_B8RTX-YE.JPG,PillProjectDisc38/images/BL0L87P414SPTARUP8G92R49CW-7IG5.JPG,PillProjectDisc80/images/CVQTRFZUIKRAXB809O37_4S3JTYY9NV.JPG,PillProjectDisc86/images/E72_6DWRW-SXTSVC!PLM1KKO7HPOMB.JPG,PillProjectDisc110/images/_KT-8QR4UANRXL9PDUEF3-FEG5T53A.JPG,PillProjectDisc102/images/TEV84F_7VB177C0GRCV6C1K_F1QY1I.JPG,PillProjectDisc94/images/LQSS6F2635H8CJM0BS9NTXZDLZXDFD.JPG,PROMACTA TABLETS,"{'Shape': 'ROUND', 'Color': 'BLUE', 'Imprint': 'GS;UFU;50', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '1'}"
00007-4642-13,PillProjectDisc53/images/BZ7HXMA39!LQFRJJ_7N26G_O4ZSRQ4P.JPG,PillProjectDisc96/images/NK40GZAQZQ_ISDBM8K0GE5AC3GI30M.JPG,PillProjectDisc59/images/CB_XYIWD48G8_UL!QKVU34STM-UM1SY.JPG,PillProjectDisc74/images/CQN7-_9S9Y!LYIMPWRTZOV9T8Y8MXY6.JPG,PillProjectDisc35/images/BIMQQYCXVWHJQ0_8Q1_IG1WB_!PLTMQ.JPG,PillProjectDisc45/images/BS2AE!9FVZKLB-BP!T4OSSJMDFWMS6Y.JPG,PillProjectDisc58/images/CBSZPOZ_LPBWB6ULNX510Y9SGYGUKHM.JPG,PROMACTA TABLETS,"{'Shape': 'ROUND', 'Color': 'RED', 'Imprint': 'GSFFS;75', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '1'}"
00007-4882-13,PillProjectDisc75/images/CRBJ56SOVVFK3VA5TYHUSGM0EGI!6DL.JPG,PillProjectDisc30/images/BDNLIR06ZZQXSZX8!6SLKOTK19!ICQ_.JPG,PillProjectDisc14/images/B!J2K4ENG454G6FE99N5OKLJ604V2EO.JPG,PillProjectDisc12/images/8S9JL5M27TF-J9T793UJ-6Y1DX56_P.JPG,PillProjectDisc103/images/TXY4BYQEI6SI73HT4QTVEN04E649UI.JPG,PillProjectDisc35/images/BHYEAHIHSNK9SR!3H0RGE4UWRBGY9JN.JPG,PillProjectDisc44/images/BQKHOLU-T08NUSX03!802S1O13N12PD.JPG,REQUIP XL,"{'Shape': 'OVAL', 'Color': 'GREEN', 'Imprint': 'GS;YX7', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '1'}"
00007-4883-13,PillProjectDisc44/images/BQOST72FR-V71IVJTA614DII36CD7_9.JPG,PillProjectDisc38/images/BL8RN3EM6!XFUO0ZLAAJMAT!V1-KAFA.JPG,PillProjectDisc47/images/BU08!LKYO4W-CX25IL0SC!S2VHK2HST.JPG,PillProjectDisc7/images/48191IV82_D_D6LKO7WEQW744XHZM3.JPG,PillProjectDisc57/images/CAFH_NZ8ZKJ5K3OH_EVNIHHPO14WUQU.JPG,PillProjectDisc106/images/WL5M1LAB3MO0_WHYRONS6DN8VAA84N.JPG,PillProjectDisc22/images/B6HQDKBR5CXEO249I5I01QKE5323BH!.JPG,REQUIP XL,"{'Shape': 'OVAL', 'Color': 'WHITE', 'Imprint': 'GS;11F', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '1'}"
00007-4885-61,PillProjectDisc90/images/HN68XD04IY826QIW3UM9FIYZD0CBBT.JPG,PillProjectDisc75/images/CRU99EYLTYZL7NVB0T87GQ-J9T9E9U0.JPG,PillProjectDisc32/images/BFWTUAWH5ST0N70AC2TT9TZH0VABC9C.JPG,PillProjectDisc74/images/CQVMD5UF_B9C!E-YOQOI998LO-W5OD7.JPG,PillProjectDisc18/images/B28N4SIDC_ZGE0WT0BI8EJQN5GOENZ4.JPG,PillProjectDisc25/images/B9HIKR35ROF1MTUU31PLF!DZA10AKL4.JPG,PillProjectDisc93/images/KM_32P1DO2Y3SXCXI1RT0-Y-I6F!AY.JPG,REQUIP XL,"{'Shape': 'OVAL', 'Color': 'PINK', 'Imprint': 'GS;3V2', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '1'}"
00007-4887-13,PillProjectDisc102/images/TC8FRKFUOEUDWFZ0NXZV5EKN8EJ8EO.JPG,PillProjectDisc79/images/CURAW6D9WAS-7V6NQ4Z33DE5Q9GKYHF.JPG,PillProjectDisc53/images/BZV5!4LLAHD_5BJKRP7175HCFBKFB78.JPG,PillProjectDisc76/images/CSCF_RPH80DZ6DFSH4OPT2YL2103QMN.JPG,PillProjectDisc80/images/CW9M6T!DW2E3T3RPE!M!KCLJCZIEUSK.JPG,PillProjectDisc32/images/BFMMW6F0EJ8VOVWOB0IHH!_5QFTZ1C6.JPG,PillProjectDisc50/images/BWSUDE5EA9LCBERD7D65ETR1SX7CJ4A.JPG,REQUIP XL,"{'Shape': 'OVAL', 'Color': 'BROWN', 'Imprint': 'GS;WXG', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '1'}"
00007-4888-13,PillProjectDisc58/images/CBDPDBG!TA2!BBYRXB9A9E8PGR14Y!4.JPG,PillProjectDisc20/images/B4MOGGE0GMD3YIYABUFKJXLHOZXRZ0!.JPG,PillProjectDisc98/images/PLRXONFLQXIG3CN91EKDXV6F2I_-HI.JPG,PillProjectDisc4/images/1METMHOAL_!TS5PHT-QX23X0XG4K5Q.JPG,PillProjectDisc44/images/BQS9X92UXIP3N98H-AWMM6VX8_27TKM.JPG,PillProjectDisc53/images/BZVNSCXI_ZC1_9528D06W-4G7PWE0E!.JPG,PillProjectDisc61/images/CDRAKT0886!MLP4AXJELT74WL3YSUZ.JPG,REQUIP XL,"{'Shape': 'OVAL', 'Color': 'RED', 'Imprint': 'GS;5CC', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '1'}"
00007-4890-20,PillProjectDisc21/images/B5BNW!TG4OWZ0M85I84KNPET__O7567.JPG,PillProjectDisc97/images/ON4VFYXVFLO2Z3TGB7YCDDVJ9-X3B8.JPG,PillProjectDisc54/images/B_H5I91W!I7BQWBN9UX5FN8WC5YMG63.JPG,PillProjectDisc108/images/YDMB6WFVXYBDTK-XKGKZKP8QC53L2_.JPG,PillProjectDisc52/images/BYKSGME3COEH_J0HX_047UBGZ5!KFDA.JPG,PillProjectDisc68/images/CK_4NT-CH3T59T-Z5U2!19Q!09BXHN-.JPG,PillProjectDisc86/images/EGB9!T9C6TXX-9MQ091ZDNX085Z83_.JPG,REQUIP,"{'Shape': 'PENTAGON (5 sided)', 'Color': 'WHITE', 'Imprint': 'SB;4890', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '1'}"
00007-4891-20,PillProjectDisc43/images/BPX5!6FY_RV-6BZ90M6I5L46E-ZF3W6.JPG,PillProjectDisc6/images/3I!PAP3XRB!-W8_BCXVJHX1VU83O!9.JPG,PillProjectDisc107/images/XTYIRNJT-Q_56H01FSGIZ4VUDTVJ0G.JPG,PillProjectDisc8/images/4YPMBJS7VZLORMS56_TW06IVJ1KED7.JPG,PillProjectDisc57/images/CAWUFYNE9ZV51270NRULSMH8XC5CL8W.JPG,PillProjectDisc12/images/8P7SBFU791VG4MSY9--0F9WOCYUWIB.JPG,PillProjectDisc16/images/B0AN7GE6-UH073YVVVUAE8C3MCGA0SF.JPG,REQUIP,"{'Shape': 'PENTAGON (5 sided)', 'Color': 'YELLOW', 'Imprint': 'SB;4891', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '1'}"
00007-4892-20,PillProjectDisc75/images/CRPUMGOH3L9LHE788HUTK6577D5-GF2.JPG,PillProjectDisc104/images/UKU107Z-NL4Z!S52EC0RJBW57FLVKI.JPG,PillProjectDisc49/images/BV7EV6JHXO7MOP!J4M220C73RR_YONF.JPG,PillProjectDisc65/images/CHHK9G7WKKN57PENB54L1VW-A_TTFNS.JPG,PillProjectDisc1/images/!FRL5F4JNGXKWBLVSO2RD5RDXMJ_UB.JPG,PillProjectDisc23/images/B7J5Q-59KP2N_ZX1!OHU49R178WU4VC.JPG,PillProjectDisc41/images/BNLYJQ-OO4!BYAY5V-L67L_P8SGFL3N.JPG,REQUIP,"{'Shape': 'PENTAGON (5 sided)', 'Color': 'GREEN', 'Imprint': 'SB;4892', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '1'}"
00007-4893-20,PillProjectDisc58/images/CAZJJW85FLG3I61S1VFZIZ80YQMT-4J.JPG,PillProjectDisc58/images/CB2T!CPOOUOP7PNNPETJUF658BTNQKB.JPG,PillProjectDisc18/images/B2CKC!IKEXY6X4N04_NRYRY9UL_409Q.JPG,PillProjectDisc63/images/CG0BS7IY0XVY9I!-IOSZ8PROC3ENLVL.JPG,PillProjectDisc28/images/BC0OPGDDP79EKOU!X80U-Y22SU_RRQM.JPG,PillProjectDisc24/images/B8ER!NH1V8C5T7!C82JDRZIMW3SWK0U.JPG,PillProjectDisc47/images/BU0Q7TZFB-WH97G9_X5S1!OP0SV6BDN.JPG,REQUIP,"{'Shape': 'PENTAGON (5 sided)', 'Color': 'PINK', 'Imprint': 'SB;4893', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '1'}"
00007-4894-20,PillProjectDisc108/images/YHQDWE334E_USIPXUCEO_37S39C!6Y.JPG,PillProjectDisc82/images/CXTJ9BA67VY7!3Q62MWR3NPKH29NZA6.JPG,PillProjectDisc34/images/BHEFM43-_9R1WK887_G-BCPY99GNYU1.JPG,PillProjectDisc98/images/PCOXXO52RJSVLXYS4O97K!!4GKKVJ_.JPG,PillProjectDisc91/images/J8654YVGD0NYEVA-KKZB8ZTA3RSPKA.JPG,PillProjectDisc50/images/BWLO_1I5Q-B673PCQ6XJIX790M6LUL2.JPG,PillProjectDisc53/images/BZL!_GQ4DL63EZBCTMXXASQ!IE97R1A.JPG,REQUIP,"{'Shape': 'PENTAGON (5 sided)', 'Color': 'BLUE', 'Imprint': 'SB;4894', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '1'}"
00007-4895-20,PillProjectDisc81/images/CWPADUYE3E404H3!SYZ72YE7683VKNV.JPG,PillProjectDisc89/images/GUKUVOSMGLZEXTYDDHUKU4NGNWAJAN.JPG,PillProjectDisc69/images/CL9P7GIHBS2D-TOXR1OFT3FWT5NZ8BD.JPG,PillProjectDisc16/images/B0V-H6R46OJZ0LWHUYJ0_IYSWYDRD-3.JPG,PillProjectDisc52/images/BYJEF6QJRK0BEF4XGUS2ES17IRV3QCH.JPG,PillProjectDisc73/images/CPGG1YMU63HKVDGSQU9XDN2I!HIN1ME.JPG,PillProjectDisc93/images/KN6272EXZROH4BYV_OWFWMT8SKF_AQ.JPG,REQUIP,"{'Shape': 'PENTAGON (5 sided)', 'Color': 'PURPLE', 'Imprint': 'SB;4895', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '1'}"
00007-4896-20,PillProjectDisc56/images/C1OGGDYTP5CQ9WUXR8ZTB!C-K_J9J54.JPG,PillProjectDisc48/images/BUZZOCEQCMVLGOYTCYBFXNK8LOXNJLS.JPG,PillProjectDisc25/images/B8XYKQJHR9GY4AH8ACRZOSLFYPW0YV-.JPG,PillProjectDisc81/images/CWPMQ2U7V4TN2HE5HJVB5C-GBVCNDGA.JPG,PillProjectDisc42/images/BP5AD7420W9_CXHO-E0AL7VNZTTO_K_.JPG,PillProjectDisc56/images/C592C703_33L94CVBJ!X3B45M-K7-A.JPG,PillProjectDisc81/images/CWXX8W9O4NJWO-_3KJ!72Y2VTQHZ39S.JPG,REQUIP,"{'Shape': 'PENTAGON (5 sided)', 'Color': 'BROWN', 'Imprint': 'SB;4896', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '1'}"
00008-0606-01,PillProjectDisc32/images/BFL!VUQN052RM3A2JUJEF3ILKR0QJ3T.JPG,PillProjectDisc63/images/CGDMOF70GHY!POC-5K_J2O4IP2GIP9G.JPG,PillProjectDisc44/images/BQJ5K8U_-9S6K0GW-FE9Q3YENTELU1V.JPG,PillProjectDisc67/images/CJU-!Y_LJS95S_CW!1G39DGE-2WVYFR.JPG,PillProjectDisc98/images/P2SUE3WRX-KYPAH-720HUNJG7G17!1.JPG,PillProjectDisc13/images/B!21E903E08PQTJ2FU6-FVI-8DM8WW7.JPG,PillProjectDisc73/images/CP5A4AA1JA4CXPZPBHCK0DXO7WF6DX8.JPG,PANTOPRAZOLE 20MG TAB,"{'Shape': 'OVAL', 'Color': 'YELLOW', 'Imprint': 'P;20', 'ImprintColor': 'BROWN', 'ImprintType': 'PRINTED', 'Score': '1'}"
